SalesKey,DateKey,Chain_ID,Zone,SKU_Code,Ordered_Qty,Delivered_Qty,Actual_Qty,Actual_Revenue,Base_COGS,Logistics_Cost,Scheme_Adjustment,Promo_Cost,CM2_Provisional,Metric_Type
788,202606,CH02,West,SKU-301,261,237,237,35944.15,22515.0,1797.21,906.75,0,13429.15,Actual
789,202606,CH02,West,SKU-302,246,227,227,20027.34,12485.0,1001.37,403.14,399.04,7542.34,Actual
790,202606,CH02,West,SKU-303,240,227,227,41347.59,28375.0,2067.38,1605.51,0,12972.59,Actual
791,202606,CH02,West,SKU-401,233,221,221,71832.48,48620.0,3591.62,2227.57,0,23212.48,Actual
792,202606,CH02,West,SKU-402,246,225,225,32875.35,19125.0,1643.77,672.34,895.3,13750.35,Actual
793,202606,CH03,North,SKU-101,253,244,244,47699.57,29280.0,2861.97,1363.9,1192.36,18419.57,Actual
794,202606,CH03,North,SKU-102,276,254,254,68773.65,45720.0,4126.42,1648.7,0,23053.65,Actual
795,202606,CH03,North,SKU-103,238,225,225,34553.55,21375.0,2073.21,985.81,770.83,13178.55,Actual
796,202606,CH03,North,SKU-201,223,209,209,20398.54,13585.0,1223.91,495.27,319.56,6813.54,Actual
797,202606,CH03,North,SKU-202,245,233,233,47434.65,32620.0,2846.08,1583.25,0,14814.65,Actual
798,202606,CH03,North,SKU-203,272,259,259,35650.59,22015.0,2139.04,1197.19,0,13635.59,Actual
799,202606,CH03,North,SKU-301,260,235,235,38263.39,22325.0,2295.8,942.11,0,15938.39,Actual
800,202606,CH03,North,SKU-302,274,249,249,20764.29,13695.0,1245.86,772.06,415.31,7069.29,Actual
801,202606,CH03,North,SKU-303,258,247,247,51790.1,30875.0,3107.41,1359.59,0,20915.1,Actual
802,202606,CH03,North,SKU-401,246,234,234,89728.01,51480.0,5383.68,3471.66,1441.72,38248.01,Actual
803,202606,CH03,North,SKU-402,264,257,257,36208.02,21845.0,2172.48,1009.16,456.74,14363.02,Actual
804,202606,CH03,South,SKU-101,258,236,236,45949.71,28320.0,2297.49,1382.59,746.4,17629.71,Actual
805,202606,CH03,South,SKU-102,247,226,226,68080.6,40680.0,3404.03,1913.51,0,27400.6,Actual
806,202606,CH03,South,SKU-103,239,232,232,37137.76,22040.0,1856.89,1017.75,0,15097.76,Actual
807,202606,CH03,South,SKU-201,262,239,239,26469.11,15535.0,1323.46,1035.63,464.1,10934.11,Actual
808,202606,CH03,South,SKU-202,242,219,219,48928.83,30660.0,2446.44,1221.79,0,18268.83,Actual
809,202606,CH03,South,SKU-203,241,222,222,32317.64,18870.0,1615.88,1201.37,0,13447.64,Actual
810,202606,CH03,South,SKU-301,269,256,256,36334.29,24320.0,1816.71,1413.42,0,12014.29,Actual
811,202606,CH03,South,SKU-302,259,246,246,21650.35,13530.0,1082.52,654.09,268.44,8120.35,Actual
812,202606,CH03,South,SKU-303,241,219,219,46768.15,27375.0,2338.41,1826.19,0,19393.15,Actual
813,202606,CH03,South,SKU-401,242,233,233,85888.57,51260.0,4294.43,3342.35,1396.41,34628.57,Actual
814,202606,CH03,South,SKU-402,269,258,258,36436.96,21930.0,1821.85,1222.62,548.24,14506.96,Actual
815,202606,CH03,East,SKU-101,271,259,259,45566.09,31080.0,3645.29,1344.63,1229.46,14486.09,Actual
816,202606,CH03,East,SKU-102,245,231,231,70724.78,41580.0,5657.98,1682.11,0,29144.78,Actual
817,202606,CH03,East,SKU-103,260,243,243,37658.42,23085.0,3012.67,1377.33,1001.38,14573.42,Actual
818,202606,CH03,East,SKU-201,260,247,247,27320.09,16055.0,2185.61,927.26,0,11265.09,Actual
819,202606,CH03,East,SKU-202,244,221,221,51595.9,30940.0,4127.67,1452.71,1430.63,20655.9,Actual
820,202606,CH03,East,SKU-203,258,237,237,30845.37,20145.0,2467.63,1198.07,0,10700.37,Actual
821,202606,CH03,East,SKU-301,240,218,218,32471.97,20710.0,2597.76,656.4,0,11761.97,Actual
822,202606,CH03,East,SKU-302,252,234,234,20086.73,12870.0,1606.94,539.97,409.99,7216.73,Actual
823,202606,CH03,East,SKU-303,247,232,232,46448.03,29000.0,3715.84,1057.5,0,17448.03,Actual
824,202606,CH03,East,SKU-401,221,206,206,73808.6,45320.0,5904.69,2099.4,1896.98,28488.6,Actual
825,202606,CH03,East,SKU-402,234,218,218,30474.89,18530.0,2437.99,888.67,0,11944.89,Actual
826,202606,CH03,West,SKU-101,238,220,220,42341.97,26400.0,2117.1,1351.6,0,15941.97,Actual
827,202606,CH03,West,SKU-102,277,253,253,66780.76,45540.0,3339.04,1894.83,961.16,21240.76,Actual
828,202606,CH03,West,SKU-103,268,243,243,34635.45,23085.0,1731.77,739.54,847.9,11550.45,Actual
829,202606,CH03,West,SKU-201,279,262,262,25302.19,17030.0,1265.11,682.57,0,8272.19,Actual
830,202606,CH03,West,SKU-202,244,221,221,51534.14,30940.0,2576.71,1067.37,1540.18,20594.14,Actual
831,202606,CH03,West,SKU-203,237,214,214,27411.65,18190.0,1370.58,763.04,0,9221.65,Actual
832,202606,CH03,West,SKU-301,265,252,252,37903.13,23940.0,1895.16,1143.84,1032.06,13963.13,Actual
833,202606,CH03,West,SKU-302,270,252,252,23332.12,13860.0,1166.61,928.08,0,9472.12,Actual
834,202606,CH03,West,SKU-303,262,256,256,51568.59,32000.0,2578.43,1915.8,0,19568.59,Actual
835,202606,CH03,West,SKU-401,226,203,203,69387.08,44660.0,3469.35,1947.67,0,24727.08,Actual
836,202606,CH03,West,SKU-402,237,228,228,30062.24,19380.0,1503.11,601.6,485.7,10682.24,Actual
837,202606,CH04,North,SKU-101,237,216,216,38114.22,25920.0,2286.85,1185.77,0,12194.22,Actual
838,202606,CH04,North,SKU-102,240,232,232,65273.39,41760.0,3916.4,2487.31,1296.27,23513.39,Actual
839,202606,CH04,North,SKU-103,242,218,218,35952.99,20710.0,2157.18,933.09,573.86,15242.99,Actual
840,202606,CH04,North,SKU-201,242,220,220,24094.76,14300.0,1445.69,787.85,300.63,9794.76,Actual
841,202606,CH04,North,SKU-202,221,213,213,44939.89,29820.0,2696.39,1388.31,0,15119.89,Actual
842,202606,CH04,North,SKU-203,238,230,230,29337.57,19550.0,1760.25,594.51,0,9787.57,Actual
843,202606,CH04,North,SKU-301,250,243,243,39947.18,23085.0,2396.83,1453.78,1109.09,16862.18,Actual
844,202606,CH04,North,SKU-302,235,218,218,18424.92,11990.0,1105.5,513.44,0,6434.92,Actual
845,202606,CH04,North,SKU-303,252,230,230,47649.5,28750.0,2858.97,1248.71,956.18,18899.5,Actual
846,202606,CH04,North,SKU-401,265,241,241,87146.87,53020.0,5228.81,2696.4,0,34126.87,Actual
847,202606,CH04,North,SKU-402,224,202,202,27026.52,17170.0,1621.59,688.63,0,9856.52,Actual
848,202606,CH04,South,SKU-101,243,226,226,40781.12,27120.0,2039.06,1588.65,0,13661.12,Actual
849,202606,CH04,South,SKU-102,230,225,225,60045.49,40500.0,3002.27,1659.2,1531.44,19545.49,Actual
850,202606,CH04,South,SKU-103,243,221,221,31652.16,20995.0,1582.61,1226.88,897.43,10657.16,Actual
851,202606,CH04,South,SKU-201,272,246,246,27062.76,15990.0,1353.14,722.46,440.42,11072.76,Actual
852,202606,CH04,South,SKU-202,256,242,242,50635.42,33880.0,2531.77,1837.44,0,16755.42,Actual
853,202606,CH04,South,SKU-203,245,225,225,28859.75,19125.0,1442.99,750.29,0,9734.75,Actual
854,202606,CH04,South,SKU-301,257,238,238,37506.01,22610.0,1875.3,1368.22,0,14896.01,Actual
855,202606,CH04,South,SKU-302,235,214,214,19894.61,11770.0,994.73,441.61,0,8124.61,Actual
856,202606,CH04,South,SKU-303,272,245,245,50689.31,30625.0,2534.47,1713.35,0,20064.31,Actual
857,202606,CH04,South,SKU-401,241,221,221,79393.73,48620.0,3969.69,2202.08,0,30773.73,Actual
858,202606,CH04,South,SKU-402,223,202,202,26431.38,17170.0,1321.57,1010.12,0,9261.38,Actual
859,202606,CH04,East,SKU-101,229,209,209,43333.67,25080.0,3466.69,1703.73,0,18253.67,Actual
860,202606,CH04,East,SKU-102,235,228,228,66238.69,41040.0,5299.1,2058.69,0,25198.69,Actual
861,202606,CH04,East,SKU-103,251,244,244,34766.96,23180.0,2781.36,923.3,0,11586.96,Actual
862,202606,CH04,East,SKU-201,244,238,238,24003.98,15470.0,1920.32,834.34,526.85,8533.98,Actual
863,202606,CH04,East,SKU-202,272,254,254,54304.34,35560.0,4344.35,1332.61,0,18744.34,Actual
864,202606,CH04,East,SKU-203,246,230,230,33987.0,19550.0,2718.96,1012.17,0,14437.0,Actual
865,202606,CH04,East,SKU-301,243,233,233,35873.9,22135.0,2869.91,1299.93,604.01,13738.9,Actual
866,202606,CH04,East,SKU-302,247,237,237,20321.26,13035.0,1625.7,788.87,0,7286.26,Actual
867,202606,CH04,East,SKU-303,256,247,247,52225.96,30875.0,4178.08,1457.16,575.81,21350.96,Actual
868,202606,CH04,East,SKU-401,245,235,235,81949.93,51700.0,6555.99,2224.09,0,30249.93,Actual
869,202606,CH04,East,SKU-402,256,241,241,34308.5,20485.0,2744.68,826.19,0,13823.5,Actual
870,202606,CH04,West,SKU-101,240,220,220,42102.2,26400.0,2105.11,1656.53,0,15702.2,Actual
871,202606,CH04,West,SKU-102,247,232,232,71801.58,41760.0,3590.08,2451.71,1080.14,30041.58,Actual
872,202606,CH04,West,SKU-103,248,223,223,32027.36,21185.0,1601.37,665.7,0,10842.36,Actual
873,202606,CH04,West,SKU-201,258,235,235,24672.15,15275.0,1233.61,852.73,542.91,9397.15,Actual
874,202606,CH04,West,SKU-202,261,246,246,60015.94,34440.0,3000.8,1610.4,1378.52,25575.94,Actual
875,202606,CH04,West,SKU-203,228,216,216,31115.13,18360.0,1555.76,867.26,0,12755.13,Actual
876,202606,CH04,West,SKU-301,249,241,241,35533.07,22895.0,1776.65,773.3,0,12638.07,Actual
877,202606,CH04,West,SKU-302,264,246,246,20356.5,13530.0,1017.82,474.51,0,6826.5,Actual
878,202606,CH04,West,SKU-303,260,238,238,48807.76,29750.0,2440.39,1182.85,0,19057.76,Actual
879,202606,CH04,West,SKU-401,210,203,203,72256.46,44660.0,3612.82,2408.93,1351.77,27596.46,Actual
880,202606,CH04,West,SKU-402,279,252,252,32722.72,21420.0,1636.14,1129.64,406.61,11302.72,Actual
881,202606,CH05,North,SKU-101,241,228,228,44304.73,27360.0,2658.28,1033.41,0,16944.73,Actual
882,202606,CH05,North,SKU-102,244,233,233,73015.26,41940.0,4380.92,2807.59,1843.21,31075.26,Actual
883,202606,CH05,North,SKU-103,254,241,241,37776.88,22895.0,2266.61,1210.73,747.82,14881.88,Actual
884,202606,CH05,North,SKU-201,251,229,229,23902.24,14885.0,1434.13,862.95,0,9017.24,Actual
885,202606,CH05,North,SKU-202,234,222,222,49133.56,31080.0,2948.01,1412.8,0,18053.56,Actual
886,202606,CH05,North,SKU-203,239,232,232,30646.87,19720.0,1838.81,1178.46,614.39,10926.87,Actual
887,202606,CH05,North,SKU-301,242,226,226,31367.97,21470.0,1882.08,838.35,891.19,9897.97,Actual
888,202606,CH05,North,SKU-302,262,256,256,20776.74,14080.0,1246.6,630.79,0,6696.74,Actual
889,202606,CH05,North,SKU-303,255,238,238,47452.72,29750.0,2847.16,1020.13,0,17702.72,Actual
890,202606,CH05,North,SKU-401,227,207,207,69309.42,45540.0,4158.57,2086.09,0,23769.42,Actual
891,202606,CH05,North,SKU-402,263,239,239,32972.11,20315.0,1978.33,683.49,0,12657.11,Actual
892,202606,CH05,South,SKU-101,228,220,220,41748.17,26400.0,2087.41,1054.06,769.6,15348.17,Actual
893,202606,CH05,South,SKU-102,253,234,234,65274.54,42120.0,3263.73,1444.69,0,23154.54,Actual
894,202606,CH05,South,SKU-103,244,238,238,37984.32,22610.0,1899.22,1496.64,1037.03,15374.32,Actual
895,202606,CH05,South,SKU-201,255,242,242,24154.39,15730.0,1207.72,703.21,0,8424.39,Actual
896,202606,CH05,South,SKU-202,249,230,230,49413.33,32200.0,2470.67,1902.06,0,17213.33,Actual
897,202606,CH05,South,SKU-203,217,205,205,30037.92,17425.0,1501.9,929.02,450.42,12612.92,Actual
898,202606,CH05,South,SKU-301,243,228,228,35040.8,21660.0,1752.04,770.6,361.64,13380.8,Actual
899,202606,CH05,South,SKU-302,293,265,265,23771.3,14575.0,1188.56,800.2,681.08,9196.3,Actual
900,202606,CH05,South,SKU-303,253,243,243,49344.69,30375.0,2467.23,1387.98,1361.75,18969.69,Actual
901,202606,CH05,South,SKU-401,257,233,233,83915.26,51260.0,4195.76,2198.06,1177.83,32655.26,Actual
902,202606,CH05,South,SKU-402,275,254,254,35686.53,21590.0,1784.33,845.09,896.77,14096.53,Actual
903,202606,CH05,East,SKU-101,249,224,224,43948.44,26880.0,3515.88,1165.66,851.33,17068.44,Actual
904,202606,CH05,East,SKU-102,235,225,225,61197.95,40500.0,4895.84,1744.76,1304.03,20697.95,Actual
905,202606,CH05,East,SKU-103,247,224,224,36507.37,21280.0,2920.59,1123.23,0,15227.37,Actual
906,202606,CH05,East,SKU-201,276,251,251,27717.06,16315.0,2217.36,1072.87,693.72,11402.06,Actual
907,202606,CH05,East,SKU-202,282,274,274,59804.05,38360.0,4784.32,1525.68,0,21444.05,Actual
908,202606,CH05,East,SKU-203,242,235,235,33549.91,19975.0,2683.99,808.42,0,13574.91,Actual
909,202606,CH05,East,SKU-301,265,246,246,34333.76,23370.0,2746.7,880.84,0,10963.76,Actual
910,202606,CH05,East,SKU-302,257,239,239,22911.54,13145.0,1832.92,825.66,428.23,9766.54,Actual
911,202606,CH05,East,SKU-303,270,247,247,53546.69,30875.0,4283.74,1420.29,1345.3,22671.69,Actual
912,202606,CH05,East,SKU-401,245,235,235,81860.34,51700.0,6548.83,2011.03,914.31,30160.34,Actual
913,202606,CH05,East,SKU-402,240,222,222,28312.66,18870.0,2265.01,792.74,0,9442.66,Actual
914,202606,CH05,West,SKU-101,217,197,197,40549.76,23640.0,2027.49,1295.81,0,16909.76,Actual
915,202606,CH05,West,SKU-102,258,240,240,71726.22,43200.0,3586.31,2158.44,727.81,28526.22,Actual
916,202606,CH05,West,SKU-103,259,240,240,33322.66,22800.0,1666.13,1318.93,0,10522.66,Actual
917,202606,CH05,West,SKU-201,246,235,235,26318.5,15275.0,1315.93,832.75,683.13,11043.5,Actual
918,202606,CH05,West,SKU-202,270,251,251,55961.59,35140.0,2798.08,2201.2,0,20821.59,Actual
919,202606,CH05,West,SKU-203,259,243,243,35297.08,20655.0,1764.85,754.48,0,14642.08,Actual
920,202606,CH05,West,SKU-301,252,230,230,37436.15,21850.0,1871.81,1367.52,0,15586.15,Actual
921,202606,CH05,West,SKU-302,253,238,238,22796.94,13090.0,1139.85,588.56,441.99,9706.94,Actual
922,202606,CH05,West,SKU-303,269,244,244,45987.99,30500.0,2299.4,1193.72,0,15487.99,Actual
923,202606,CH05,West,SKU-401,264,241,241,80497.32,53020.0,4024.87,2145.62,0,27477.32,Actual
924,202606,CH05,West,SKU-402,282,264,264,39190.05,22440.0,1959.5,924.23,0,16750.05,Actual
925,202606,CH06,North,SKU-101,273,267,267,53279.36,32040.0,3196.76,1119.05,635.83,21239.36,Actual
926,202606,CH06,North,SKU-102,260,234,234,63402.83,42120.0,3804.17,1295.76,1616.12,21282.83,Actual
927,202606,CH06,North,SKU-103,230,214,214,33173.86,20330.0,1990.43,681.46,0,12843.86,Actual
928,202606,CH06,North,SKU-201,264,256,256,27931.35,16640.0,1675.88,800.42,0,11291.35,Actual
929,202606,CH06,North,SKU-202,252,244,244,53520.61,34160.0,3211.24,2027.29,0,19360.61,Actual
930,202606,CH06,North,SKU-203,242,236,236,34665.13,20060.0,2079.91,1046.17,0,14605.13,Actual
931,202606,CH06,North,SKU-301,248,226,226,37307.59,21470.0,2238.46,1178.79,583.9,15837.59,Actual
932,202606,CH06,North,SKU-302,239,216,216,20785.7,11880.0,1247.14,656.22,242.18,8905.7,Actual
933,202606,CH06,North,SKU-303,232,213,213,42683.55,26625.0,2561.01,1123.82,501.08,16058.55,Actual
934,202606,CH06,North,SKU-401,241,223,223,85041.2,49060.0,5102.47,2671.75,0,35981.2,Actual
935,202606,CH06,North,SKU-402,275,268,268,38571.21,22780.0,2314.27,841.88,510.26,15791.21,Actual
936,202606,CH06,South,SKU-101,291,267,267,46594.46,32040.0,2329.72,1351.19,1111.66,14554.46,Actual
937,202606,CH06,South,SKU-102,240,223,223,64625.28,40140.0,3231.26,1511.15,0,24485.28,Actual
938,202606,CH06,South,SKU-103,250,235,235,33893.33,22325.0,1694.67,1148.96,0,11568.33,Actual
939,202606,CH06,South,SKU-201,255,232,232,25359.22,15080.0,1267.96,702.2,429.56,10279.22,Actual
940,202606,CH06,South,SKU-202,247,237,237,52930.46,33180.0,2646.52,1668.89,0,19750.46,Actual
941,202606,CH06,South,SKU-203,243,223,223,28839.78,18955.0,1441.99,867.79,438.85,9884.78,Actual
942,202606,CH06,South,SKU-301,250,236,236,39012.83,22420.0,1950.64,1453.95,498.94,16592.83,Actual
943,202606,CH06,South,SKU-302,253,242,242,21627.84,13310.0,1081.39,593.49,0,8317.84,Actual
944,202606,CH06,South,SKU-303,225,218,218,42737.37,27250.0,2136.87,1063.3,1253.69,15487.37,Actual
945,202606,CH06,South,SKU-401,290,281,281,96093.97,61820.0,4804.7,3779.61,0,34273.97,Actual
946,202606,CH06,South,SKU-402,247,235,235,32116.37,19975.0,1605.82,817.99,0,12141.37,Actual
947,202606,CH06,East,SKU-101,261,242,242,42537.45,29040.0,3403.0,1151.47,0,13497.45,Actual
948,202606,CH06,East,SKU-102,241,220,220,61230.31,39600.0,4898.43,1603.58,0,21630.31,Actual
949,202606,CH06,East,SKU-103,247,227,227,37630.97,21565.0,3010.48,1265.37,0,16065.97,Actual
950,202606,CH06,East,SKU-201,260,248,248,23802.36,16120.0,1904.19,506.56,0,7682.36,Actual
951,202606,CH06,East,SKU-202,254,245,245,51905.88,34300.0,4152.47,1069.63,1395.04,17605.88,Actual
952,202606,CH06,East,SKU-203,248,242,242,30652.04,20570.0,2452.16,657.59,0,10082.04,Actual
953,202606,CH06,East,SKU-301,235,221,221,34349.3,20995.0,2747.94,773.3,0,13354.3,Actual
954,202606,CH06,East,SKU-302,240,223,223,18569.98,12265.0,1485.6,632.88,266.46,6304.98,Actual
955,202606,CH06,East,SKU-303,244,238,238,51852.37,29750.0,4148.19,1866.83,0,22102.37,Actual
956,202606,CH06,East,SKU-401,237,218,218,74101.62,47960.0,5928.13,2231.83,1893.63,26141.62,Actual
957,202606,CH06,East,SKU-402,269,256,256,33899.96,21760.0,2712.0,890.1,0,12139.96,Actual
958,202606,CH06,West,SKU-101,218,203,203,35393.82,24360.0,1769.69,941.04,844.76,11033.82,Actual
959,202606,CH06,West,SKU-102,263,242,242,73768.34,43560.0,3688.42,2133.86,1810.3,30208.34,Actual
960,202606,CH06,West,SKU-103,236,229,229,35523.84,21755.0,1776.19,821.57,0,13768.84,Actual
961,202606,CH06,West,SKU-201,262,245,245,24403.47,15925.0,1220.17,650.98,526.78,8478.47,Actual
962,202606,CH06,West,SKU-202,273,257,257,58989.81,35980.0,2949.49,1240.16,864.62,23009.81,Actual
963,202606,CH06,West,SKU-203,250,235,235,30052.97,19975.0,1502.65,795.09,455.67,10077.97,Actual
964,202606,CH06,West,SKU-301,248,240,240,39405.78,22800.0,1970.29,1345.8,0,16605.78,Actual
965,202606,CH06,West,SKU-302,227,218,218,20291.72,11990.0,1014.59,452.09,464.24,8301.72,Actual
966,202606,CH06,West,SKU-303,267,250,250,51372.57,31250.0,2568.63,1570.67,549.05,20122.57,Actual
967,202606,CH06,West,SKU-401,256,236,236,82059.79,51920.0,4102.99,2536.35,0,30139.79,Actual
968,202606,CH06,West,SKU-402,230,210,210,30139.79,17850.0,1506.99,665.68,0,12289.79,Actual
969,202606,CH07,North,SKU-101,231,216,216,41691.2,25920.0,2501.47,922.8,0,15771.2,Actual
970,202606,CH07,North,SKU-102,257,244,244,74596.18,43920.0,4475.77,1604.23,913.65,30676.18,Actual
971,202606,CH07,North,SKU-103,214,197,197,27898.42,18715.0,1673.91,772.82,0,9183.42,Actual
972,202606,CH07,North,SKU-201,283,270,270,29843.64,17550.0,1790.62,664.02,0,12293.64,Actual
973,202606,CH07,North,SKU-202,261,242,242,55621.89,33880.0,3337.31,2222.29,0,21741.89,Actual
974,202606,CH07,North,SKU-203,239,215,215,31601.16,18275.0,1896.07,1072.35,0,13326.16,Actual
975,202606,CH07,North,SKU-301,261,255,255,42207.99,24225.0,2532.48,899.26,0,17982.99,Actual
976,202606,CH07,North,SKU-302,267,243,243,21974.77,13365.0,1318.49,725.25,651.54,8609.77,Actual
977,202606,CH07,North,SKU-303,276,256,256,46783.5,32000.0,2807.01,1708.9,1124.21,14783.5,Actual
978,202606,CH07,North,SKU-401,248,232,232,80544.61,51040.0,4832.68,3106.7,0,29504.61,Actual
979,202606,CH07,North,SKU-402,256,231,231,31565.14,19635.0,1893.91,1245.29,0,11930.14,Actual
980,202606,CH07,South,SKU-101,243,231,231,43148.54,27720.0,2157.43,1434.46,1048.79,15428.54,Actual
981,202606,CH07,South,SKU-102,239,227,227,60782.33,40860.0,3039.12,1264.03,1334.39,19922.33,Actual
982,202606,CH07,South,SKU-103,270,252,252,37937.99,23940.0,1896.9,817.16,888.33,13997.99,Actual
983,202606,CH07,South,SKU-201,267,258,258,26436.06,16770.0,1321.8,992.47,392.94,9666.06,Actual
984,202606,CH07,South,SKU-202,252,245,245,50783.33,34300.0,2539.17,1849.03,1279.78,16483.33,Actual
985,202606,CH07,South,SKU-203,247,224,224,30729.47,19040.0,1536.47,1079.62,665.25,11689.47,Actual
986,202606,CH07,South,SKU-301,234,211,211,30173.23,20045.0,1508.66,958.18,0,10128.23,Actual
987,202606,CH07,South,SKU-302,268,253,253,20381.32,13915.0,1019.07,741.67,337.0,6466.32,Actual
988,202606,CH07,South,SKU-303,243,219,219,41945.72,27375.0,2097.29,1455.71,0,14570.72,Actual
989,202606,CH07,South,SKU-401,256,244,244,89780.08,53680.0,4489.0,2165.28,0,36100.08,Actual
990,202606,CH07,South,SKU-402,243,231,231,29235.67,19635.0,1461.78,1086.75,0,9600.67,Actual
991,202606,CH07,East,SKU-101,234,221,221,44921.04,26520.0,3593.68,1453.9,0,18401.04,Actual
992,202606,CH07,East,SKU-102,264,238,238,72842.46,42840.0,5827.4,2545.87,1967.99,30002.46,Actual
993,202606,CH07,East,SKU-103,240,234,234,34328.65,22230.0,2746.29,709.52,0,12098.65,Actual
994,202606,CH07,East,SKU-201,254,232,232,25088.08,15080.0,2007.05,619.87,498.94,10008.08,Actual
995,202606,CH07,East,SKU-202,276,265,265,55400.39,37100.0,4432.03,1662.7,1564.27,18300.39,Actual
996,202606,CH07,East,SKU-203,231,210,210,27129.57,17850.0,2170.37,913.41,0,9279.57,Actual
997,202606,CH07,East,SKU-301,254,237,237,34737.01,22515.0,2778.96,976.44,0,12222.01,Actual
998,202606,CH07,East,SKU-302,240,220,220,19594.48,12100.0,1567.56,750.58,300.06,7494.48,Actual
999,202606,CH07,East,SKU-303,273,265,265,54555.84,33125.0,4364.47,1275.24,1602.12,21430.84,Actual
1000,202606,CH07,East,SKU-401,248,229,229,83280.46,50380.0,6662.44,1979.25,1338.71,32900.46,Actual
1001,202606,CH07,East,SKU-402,225,210,210,26442.96,17850.0,2115.44,949.61,0,8592.96,Actual
1002,202606,CH07,West,SKU-101,230,210,210,41404.32,25200.0,2070.22,908.92,0,16204.32,Actual
1003,202606,CH07,West,SKU-102,267,251,251,74399.99,45180.0,3720.0,2495.56,1759.81,29219.99,Actual
1004,202606,CH07,West,SKU-103,256,239,239,33187.94,22705.0,1659.4,1255.15,709.89,10482.94,Actual
1005,202606,CH07,West,SKU-201,232,226,226,24272.11,14690.0,1213.61,963.89,0,9582.11,Actual
1006,202606,CH07,West,SKU-202,259,235,235,55586.75,32900.0,2779.34,1979.67,0,22686.75,Actual
1007,202606,CH07,West,SKU-203,275,256,256,35668.79,21760.0,1783.44,1025.67,578.1,13908.79,Actual
1008,202606,CH07,West,SKU-301,282,270,270,43923.65,25650.0,2196.18,1100.58,498.34,18273.65,Actual
1009,202606,CH07,West,SKU-302,239,228,228,20565.02,12540.0,1028.25,517.07,0,8025.02,Actual
