Eligibility_Tier,Month,Ship To Name,Brand,NSV (Lakh),Eligibility Reasoning,Override_Action,Override_Chain,Override_Remarks
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.013312000000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0135731,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.1464099,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.008800599999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0665601,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0044836,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0155122,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0193902,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,BBLUNT,-0.012750599999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,The Derma Co.,-0.001939,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Aqualogica,-0.0194069,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0044336,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0033169,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0249184,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.03328,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0099674,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,The Derma Co.,-0.11897469999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.073205,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.1660113,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0088673,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Aqualogica,-0.011089700000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.05828729999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.3228219,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.49071660000000006,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0426585,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Aqualogica,-0.011089700000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.073205,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.1635722,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-1.0790731,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0055448,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.8376568,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0155122,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0266018,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0038836,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.12313610000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0850725,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.013862000000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0044836,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.1331202,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.056576,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0530703,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.009984,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0315632,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,The Derma Co.,-0.0374525,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0348857,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.011089700000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0041503,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.009684,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0027724,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0221348,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0038836,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.1980134,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.001939,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.009934,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.22876549999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0124508,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0066227,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0044336,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0116342,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0155122,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Aug'25,Vanaja Agencies_Mt,Mamaearth,-0.0044336,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
