Customer Code,Customer Name / Ship-to Name,State,Zone,City / Location,Business Region / Sub-region,Chain Name,Account,Channel,Mapping Source,Validation Status,Remarks
1100929,FR89-Hapur SF,Uttar Pradesh,North,UPW,UPW,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101083,"4812 -MOHAN ROAD,Lucknow",Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1101174,Reliance Retail-Store-UPW,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101411,Travel Retail Services-Relay,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Travel Retail Services-Relay,Travel Retail Services-Relay,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1101412,Fsn Distribution_Khasarwara,Uttar Pradesh,North,UPW,UPW,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101413,2005-Gautam Budh Nagar Greater Noida,Uttar Pradesh,North,UPW,UPW,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101704,SLII-LUCKNOW GROCERY DC,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1101885,ARCHANA MEDICINES-UPW,Uttar Pradesh,North,UPW,UPW,ARCHANA MEDICINES,ARCHANA MEDICINES,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101886,SHREE RAM MEDICOSE-UPW,Uttar Pradesh,North,UPW,UPW,SHREE RAM MEDICOSE,SHREE RAM MEDICOSE,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101895,Gupta Pharma-UPW,Uttar Pradesh,North,UPW,UPW,Gupta Pharma,Gupta Pharma,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101898,Octopolis Technologies Pvt Ltd-Noida,Uttar Pradesh,North,UPW,UPW,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101903,S R Medisales-UPW,Uttar Pradesh,North,UPW,UPW,S R Medisales,S R Medisales,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101908,Oberai Pharmaceuticals-UPW,Uttar Pradesh,North,UPW,UPW,Oberai Pharmaceuticals,Oberai Pharmaceuticals,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101931,Chaitravi Drug House Pvt Ltd-UPW,Uttar Pradesh,North,UPW,UPW,Chaitravi Drug House Pvt Ltd,Chaitravi Drug House Pvt Ltd,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101933,VKM ENTERPRISES-UPW,Uttar Pradesh,North,UPW,UPW,VKM ENTERPRISES,VKM ENTERPRISES,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101940,KARAN ENTERPRISES_Up-UPW,Uttar Pradesh,North,UPW,UPW,KARAN ENTERPRISES_Up,KARAN ENTERPRISES_Up,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101941,JAMAPP INETERNATIONAL PVT.LTD-UPW,Uttar Pradesh,North,UPW,UPW,JAMAPP INETERNATIONAL PVT.LTD,JAMAPP INETERNATIONAL PVT.LTD,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102066,Octopolis Technologies-Lucknow-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102067,Octopolis Technologies-UPW,Uttar Pradesh,North,UPW,UPW,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102099,Eremedium-UPW,Uttar Pradesh,North,UPW,UPW,Eremedium,Eremedium,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102117,Eremedium-UPW,Uttar Pradesh,North,UPW,UPW,Eremedium,Eremedium,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102167,Octopolis Technologies-Lucknow-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102168,Octopolis Technologies-Lucknow-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102169,Octopolis Technologies-UPW,Uttar Pradesh,North,UPW,UPW,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102170,Octopolis Technologies-Lucknow-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Octopolis Technologies,Octopolis Technologies,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102189,Supermarket Grocery-UPW,Uttar Pradesh,North,UPW,UPW,Supermarket Grocery,Supermarket Grocery,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102190,Supermarket Grocery-UPW,Uttar Pradesh,North,UPW,UPW,Supermarket Grocery,Supermarket Grocery,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102269,T915-SMART Signature St Ghaziabad,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102278,Frdf-Smart Bazaar Noidamall Of India,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102362,Sachdeva Medicals -( A unit of AWPSPL)-UPW,Uttar Pradesh,North,UPW,UPW,Sachdeva Medicals -( A unit of AWPSPL),Sachdeva Medicals -( A unit of AWPSPL),EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102369,SAAH-RRL VF DC UP - Dadri,Uttar Pradesh,North,UPW,UPW,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102618,T2MC -Ghaziabad Pilkhawa-UPW,Uttar Pradesh,North,UPW,UPW,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102619,T2RC -STORE GONDA-UPW,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102620,T2RD -STORE JHANSI-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102621,T2RG -STORE Saharanpur-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102623,T2RB -Bareilly -UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102639,T913-NCR Gzd Jaipuria Mall,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102640,TB22-NCR Noida Galaxy Diamond Plaza,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102709,T2QX-STORE ALIGARH GT Road-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102710,T2RF-Store Prayagraj Allahabad-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102711,T2RK-STORE Lucknow Sitapur Road-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102722,T3DQ-STORE Lucknow Riverside Mall,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102723,T3DR-STORE Mathura-Pacific Mall-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102765,T2KK-STORE Kanpur Bhimsen UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102774,T2RH-STORE Varanasi Tadia-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102798,T2RA-STORE Muzaffarnagar-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102860,TI77-SMT NCR Gzd KW Delhi 6-GZD,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102865,FRDI-SBZ NCR Gzd MAHAGUN MALL-GZB,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102866,FRDK-SBZ NCR Noida GREAT INDIA PLACE-UP,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102867,FRDL-SBZ NCR Noida LOGIX CITY CENTER-UPW,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1102920,FRHR-SB Lucknow Phoenix Mall-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102921,FRHF-SB Kanpur Anchor Store-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102928,FRFA-SB Bareilly Phoenix Market Cit-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102929,FRFK-SB Varanasi Ip Grand-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102930,FRGF-SB Gorakhpur Airport Road-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102938,FREX-SB Kanpur Z Square Mall M G Ro-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102939,FRGC-SB Varanasi Orderly Mall-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102940,FRGW-SB Agra Sanjay Place Mf-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1102941,FRHC-SB Lucknow Sahara Mall-UP,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103093,CHHABRA TRADERS-Lucknow,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,CHHABRA TRADERS,CHHABRA TRADERS,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103118,FRDH-SBZ NCR Gzd OPULENT MALL,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1103119,FRDJ-SBZ NCR Gzd ADITYA MALL,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1103120,FRDM-SBZ NCR Noida GAUR CITY,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1103122,T37T-SMT UP Prayagraj Atlantis mall,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103123,TAH3-SMT UP Gorakhpur Gorakhnath Vallabh Tw,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103528,S2BZ-RRL VF UP Lucknow Neeva-UPE,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103542,FSN Distribution Ltd_NDG-GZB,Uttar Pradesh,North,UPW,UPW,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1103809,Shoppers Stop Ltd-The Great  Place-130-Noida,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103837,Shoppers Stop Ltd-Crown Mall--Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103841,Shoppers Stop Ltd-Edm Mall-500-Ghaziabad,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103843,Shoppers Stop Ltd-Emrald Lucknow-226-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103847,Shoppers Stop Ltd-Gaur Gaziabad-255-GHAZIABAD,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103848,Shoppers Stop Ltd-Gaur Mall-259-Greater Noida,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103864,Shoppers Stop Ltd-Logix Mall-170-Noida,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103865,Shoppers Stop Ltd-Lucknow-121-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103883,Shoppers Stop Ltd-Phoenix-450-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103884,Shoppers Stop Ltd-Prayagraj-8515-Prayagraj,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103893,Shoppers Stop Ltd-Shipra-120-Ghaziabad,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103896,Shoppers Stop Ltd-Skymark-8501-Noida,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103899,Shoppers Stop Ltd-Srk Mall-186-Agra,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103905,Shoppers Stop Ltd-Varanasi-225-VARANASI,Uttar Pradesh,North,Uttar Pradesh,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103947,Kids Clinic India Ltd-Gautambudh Nagar,Uttar Pradesh,North,Uttar Pradesh,,Kids Clinic,Kids Clinic,SIS,Customer Code,Confirmed,
1103952,Kids Clinic India Ltd-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Kids Clinic,Kids Clinic,SIS,Customer Code,Confirmed,
1103961,Lifestyle International Pvt. Ltd-Noida-Noida,Uttar Pradesh,North,Uttar Pradesh,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1103971,Notion Online Solutions Pvt Ltd-Noida,Uttar Pradesh,North,Uttar Pradesh,,Notion Online,Notion Online,SIS,Customer Code,Confirmed,
1103972,Notion Online Solutions Pvt Ltd-Ship To-Noida,Uttar Pradesh,North,Uttar Pradesh,,Notion Online,Notion Online,SIS,Customer Code,Confirmed,
1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,Uttar Pradesh,North,Lucknow-UPE,Lucknow-UPE,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: Lucknow-UPE
1103991,Nykaa E-Retail Limited.-UP-Hapur EB2B,Uttar Pradesh,North,UPW,UPW,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1104309,FRDE-SHIPRA MALL-Ghaziabad-NCR,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1104529,Lifestyle International Pvt Ltd-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104530,Lifestyle International Pvt Ltd-Lucknow,Uttar Pradesh,North,Uttar Pradesh,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104767,T1OW-SMT UP#PKS Town Central #Great,Uttar Pradesh,North,UPW,UPW,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Uttar Pradesh' split by business region: UPW
1101085,SK8I-UK HARIDWAR DC,Uttarakhand,North,Uttarakhand,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1101490,SK8I-UK HARIDWAR DC,Uttarakhand,North,Uttarakhand,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101889,J.R. Medicose-Uttarakhand,Uttarakhand,North,Uttarakhand,,J.R. Medicose,J.R. Medicose,EB2B,Customer Code,Confirmed,
1101929,GAYATRI MEDICOS-Uttarakhand,Uttarakhand,North,Uttarakhand,,GAYATRI MEDICOS,GAYATRI MEDICOS,EB2B,Customer Code,Confirmed,
1102641,FRFR-UK Rudrapur METROPOLIS MALL,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102642,TNC1-MKT UK Ddn GMS Road,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103005,TNE3-SMT MKT UK Haldwani Narsingh Talla-UT,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103111,H&B STORES LIMITED-UT,Uttarakhand,North,Uttarakhand,,H&B STORES LIMITED-finance use,H&B STORES LIMITED-finance use,MT,Customer Code,Confirmed,
1103121,FRGQ-SBZ UK Haldwani DURGA CITY CENTER,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103204,TZ8R-Jogiwala DDN UT,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103301,Reliance Retail-Store-Himanchal,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103810,Shoppers Stop Pvt Ltd-330-Dehradun,Uttarakhand,North,Uttarakhand,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103957,Life Style International Pvt Ltd-Dehrdun-Dehradun,Uttarakhand,North,Uttarakhand,,Life Style International,Life Style International,SIS,Customer Code,Confirmed,
1104310,FRBF-HOMELAND CITY MALL-Baddi-Himachal Pradesh,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1104311,FRGA-MAHESH RAJ TOWERS-Kangra-Himachal Pradesh,Uttarakhand,North,Uttarakhand,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1100298,Az Enterprises,Karnataka,South-1,Karnataka,,Az Enterprises-H&G,Az Enterprises-H&G,MT,Customer Code,Confirmed,Source Status=Inactive
1100424,"T0SM-Bengaluru,(Karnataka)-DC10",Karnataka,South-1,Karnataka,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100425,T0SL-Kanakapura (Karnataka)-DC11,Karnataka,South-1,Karnataka,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100442,Whsm-Bengaluru-Warehouse,Karnataka,South-1,Karnataka,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1100539,Avenue E Commerce Limited-CK Palya FC,Karnataka,South-1,Karnataka,,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,
1100629,FD08-Bangalore,Karnataka,South-1,Karnataka,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100669,DR08-Bangalore,Karnataka,South-1,Karnataka,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100671,SC86-NELAMANGALA,Karnataka,South-1,Karnataka,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100731,Vip Medisales Pvt Ltd-Blocked-Karnataka,Karnataka,South-1,Karnataka,,Vip Medisales Pvt Ltd-Blocked,Vip Medisales Pvt Ltd-Blocked,EB2B,Customer Code,Confirmed,
1100732,Mahaveer Medi-Sales Private Limited-Karnataka,Karnataka,South-1,Karnataka,,Mahaveer Medi-Sales Private Limited,Mahaveer Medi-Sales Private Limited,EB2B,Customer Code,Confirmed,
1100754,FRED-Bengaluru,Karnataka,South-1,Karnataka,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100874,5610-Kanakpura Road Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100875,5703-Attavar Road Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100876,5618-Gopalan Mall Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100877,5616-Ram Murthy Nagar Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100878,5615-Yelahanka Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100879,5614-Gottigere Bangalore Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100880,5613-Hongasandra Bangalore DMart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100881,5612-Devanhalli Bangalore Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100882,5609-R T Nagar Bangalore DMart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100883,5608-Hennur Palma Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100884,5606-Electronic City DMart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100885,5605-Bommasandra Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100886,5604-Garuda Mall Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100887,5603-SJR Sarjapur Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100888,5602-Magadi Road DMart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1100889,5601-Siddapura Dmart,Karnataka,South-1,Karnataka,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
